doc_type,title,subtitle,date,year,link,link_type,source
press_release,ECB publishes consolidated banking data for end-June 2012,,2012-12-12,2012,https://www.ecb.europa.eu/press/pr/date/2012/html/pr121212.en.html,html,json_dataset
press_release,ECB President Mario Draghi welcomes the agreement on the SSM,,2012-12-13,2012,https://www.ecb.europa.eu/press/pr/date/2012/html/pr121213_1.en.html,html,json_dataset
press_release,ECB extends the existing swap arrangements with other central banks,,2012-12-13,2012,https://www.ecb.europa.eu/press/pr/date/2012/html/pr121213.en.html,html,json_dataset
press_release,Financial Stability Review December 2012,,2012-12-14,2012,https://www.ecb.europa.eu/press/pr/date/2012/html/pr121214.en.html,html,json_dataset
press_release,ECB publishes the Euro money market study 2012,,2012-12-17,2012,https://www.ecb.europa.eu/press/pr/date/2012/html/pr121217.en.html,html,json_dataset
press_release,Distribution of responsibilities among the Members of the Executive Board of the ECB,,2012-12-18,2012,https://www.ecb.europa.eu/press/pr/date/2012/html/pr121218.en.html,html,json_dataset
press_release,ECB announces change in eligibility of debt instruments issued or guaranteed by the Greek government,,2012-12-19,2012,https://www.ecb.europa.eu/press/pr/date/2012/html/pr121219.en.html,html,json_dataset
press_release,Biannual information on euro banknote counterfeiting,,2013-01-10,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130110_2.en.html,html,json_dataset
press_release,Eurosystem unveils the Europa series €5 banknote,,2013-01-10,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130110_1.en.html,html,json_dataset
press_release,Continued decline in 2012 in the number of monetary financial institutions in the euro area and in the EU,,2013-01-21,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130121.en.html,html,json_dataset
press_release,ECB presents EU-funded cooperation programme with the National Bank of the Republic of Macedonia,,2013-01-22,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130122.en.html,html,json_dataset
press_release,Results of the January 2013 euro area bank lending survey,,2013-01-30,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130130.en.html,html,json_dataset
press_release,ECB extends an EU-funded assistance programme with the National Bank of Serbia,,2013-01-31,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130131.en.html,html,json_dataset
press_release,ECB releases final Recommendations for the security of internet payments and starts public consultation on payment account access services,,2013-01-31,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130131_1.en.html,html,json_dataset
press_release,Statement by the EC and the ECB following the conclusion of the second review of the financial assistance programme for Spain,,2013-02-04,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130204.en.html,html,json_dataset
press_release,"Statement by the European Commission, the ECB and the IMF on the review mission to Ireland",,2013-02-07,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130207_1.en.html,html,json_dataset
press_release,ECB welcomes the European Commission's intention to regulate systemically important reference rates,,2013-02-08,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130208.en.html,html,json_dataset
press_release,Eurosystem and Bank of Russia hold their high-level seminar,,2013-02-15,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130215.en.html,html,json_dataset
press_release,Annual Accounts of the European Central Bank for the year ending 31 December 2012,,2013-02-21,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130221.en.html,html,json_dataset
press_release,Details on securities holdings acquired under the Securities Markets Programme,,2013-02-21,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130221_1.en.html,html,json_dataset
press_release,"Statement by the EC, ECB, and IMF on the seventh review mission to Portugal",,2013-03-15,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130315.en.html,html,json_dataset
press_release,ECB publishes first SEPA Migration Report and warns against risks of late migration,,2013-03-21,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130321_1.en.html,html,json_dataset
press_release,Governing Council decision on Emergency Liquidity Assistance requested by the Central Bank of Cyprus,,2013-03-21,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130321.en.html,html,json_dataset
press_release,ECB announces changes to the use as collateral of certain uncovered government-guaranteed bank bonds,,2013-03-22,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130322.en.html,html,json_dataset
press_release,ECB's reaction to the agreement on the Cypriot macroeconomic adjustment programme,,2013-03-25,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130325.en.html,html,json_dataset
press_release,ECB publishes survey on correspondent banking in euro ,,2013-04-08,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130408.en.html,html,json_dataset
press_release,Launch of the “Statistics Paper Series”,,2013-04-09,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130409.en.html,html,json_dataset
press_release,Results of the Eurosystem's first Household Finance and Consumption Survey,,2013-04-09,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130409_1.en.html,html,json_dataset
press_release,"Statement by the European Commission, ECB and IMF on the conclusion of the review mission to Greece",,2013-04-15,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130415.en.html,html,json_dataset
press_release,Launch of new educational game,,2013-04-17,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130417.en.html,html,json_dataset
press_release,"Statement by the EC, the ECB, and the IMF on staff visit to Portugal",,2013-04-18,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130418.en.html,html,json_dataset
press_release,Joint OeNB-ECB conference discusses the preparations for the launch of the new Europa series of euro banknotes,,2013-04-23,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130423.en.html,html,json_dataset
press_release,Results of the April 2013 euro area bank lending survey,,2013-04-24,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130424.en.html,html,json_dataset
press_release,Signs of improved financial market integration in second half of 2012,,2013-04-25,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130425.en.html,html,json_dataset
press_release,Report on the results of the survey on the access to finance of SMEs in the euro area - October 2012 to March 2013,,2013-04-26,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130426.en.html,html,json_dataset
press_release,Europa series €5 banknote to be issued as of 2 May 2013,,2013-04-30,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130430.en.html,html,json_dataset
press_release,New ECB survey on credit terms and conditions in euro-denominated securities financing and OTC derivatives markets,,2013-04-30,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130430_1.en.html,html,json_dataset
press_release,ECB announces change in eligibility of marketable debt instruments issued or guaranteed by the Cypriot government,,2013-05-02,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130502_3.en.html,html,json_dataset
press_release,ECB announces details of refinancing operations with settlement in the period from 10 July 2013 to 8 July 2014,,2013-05-02,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130502_2.en.html,html,json_dataset
press_release,Eurosystem introduces Europa Series €5 banknote,,2013-05-02,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130502_1.en.html,html,json_dataset
press_release,"Statement by EC, ECB and IMF on the tenth review mission to Ireland",,2013-05-09,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130509.en.html,html,json_dataset
press_release,Schedules for the meetings of the Governing Council and the General Council of the ECB in 2014 and 2015,,2013-05-17,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130517.en.html,html,json_dataset
press_release,TARGET 2012 Annual Report shows increase in volume and value of payments processed,,2013-05-24,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130524.en.html,html,json_dataset
press_release,ECB will remain operational during demonstrations planned in Frankfurt,,2013-05-29,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130529.en.html,html,json_dataset
press_release,Financial Stability Review May 2013,,2013-05-29,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130529_1.en.html,html,json_dataset
press_release,ECB welcomes the introduction of separate Eonia and Euribor panels and encourages banks' participation,,2013-05-31,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130531.en.html,html,json_dataset
press_release,Statement by the EC and the ECB following the conclusion of the third review of the financial assistance programme for Spain,,2013-06-03,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130603.en.html,html,json_dataset
press_release,ECB publishes its Convergence Report 2013 assessing the economic and legal convergence of Latvia,,2013-06-05,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130605.en.html,html,json_dataset
press_release,ECB consults on draft regulation on oversight requirements for systemically important payment systems,,2013-06-07,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130607.en.html,html,json_dataset
press_release,ECB publishes the indicative calendars for the Eurosystem's regular tender operations in 2014 and 2015,,2013-06-10,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130610_1.en.html,html,json_dataset
press_release,ECB publishes the indicative calendars for the reserve maintenance periods in 2014 and 2015,,2013-06-10,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130610.en.html,html,json_dataset
press_release,ECB publishes consolidated banking data for 2012,,2013-06-28,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130628.en.html,html,json_dataset
press_release,Eligibility of marketable debt instruments issued or guaranteed by the Republic of Cyprus,,2013-06-28,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130628_1.en.html,html,json_dataset
press_release,Adjustments to the ECB's capital subscription key due to EU enlargement,,2013-07-01,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130701_1.en.html,html,json_dataset
press_release,Croatia joins the European Union,,2013-07-01,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130701.en.html,html,json_dataset
press_release,Review of the international role of the euro,,2013-07-02,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130702.en.html,html,json_dataset
press_release,"President of the Republic of Cyprus, HE Nicos Anastasiades, visits the ECB",,2013-07-03,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130703.en.html,html,json_dataset
press_release,ECB announces change in the eligibility of marketable debt instruments issued or guaranteed by the Republic of Cyprus,,2013-07-05,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130705.en.html,html,json_dataset
press_release,ECB publishes structural financial indicators for 2012,,2013-07-08,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130708_1.en.html,html,json_dataset
press_release,"Statement by the European Commission, ECB and IMF on the review mission to Greece",,2013-07-08,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130708.en.html,html,json_dataset
press_release,Communique of the European Central Bank and Latvijas Banka,,2013-07-09,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130709.en.html,html,json_dataset
press_release,Eurosystem and National Bank of the Republic of Macedonia complete EU-funded cooperation programme,,2013-07-10,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130710.en.html,html,json_dataset
press_release,Results of the June 2013 ECB survey on credit terms and conditions in euro-denominated securities financing and OTC derivatives markets,,2013-07-12,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130712.en.html,html,json_dataset
press_release,ECB publishes study comparing collateral eligibility requirements,,2013-07-15,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130715.en.html,html,json_dataset
press_release,ECB report shows fall in card fraud,,2013-07-16,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130716.en.html,html,json_dataset
press_release,ECB further reviews its risk control framework allowing for a new treatment of asset-backed securities,,2013-07-18,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130718.en.html,html,json_dataset
press_release,"Statement by the European Commission, ECB and IMF on the Eleventh Review of the mission to Ireland",,2013-07-18,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130718_1.en.html,html,json_dataset
press_release,Biannual information on euro banknote counterfeiting ,,2013-07-19,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130719.en.html,html,json_dataset
press_release,Results of the July 2013 euro area bank lending survey,,2013-07-24,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130724.en.html,html,json_dataset
press_release,"Statement by the European Commission, ECB and IMF on the First Review Mission to Cyprus",,2013-07-31,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130731.en.html,html,json_dataset
press_release,ECB welcomes the Cypriot authorities' decision to conclude the resolution of the country's major bank,,2013-08-01,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130801_1.en.html,html,json_dataset
press_release,ECB aims to double share of women in high-ranking positions,,2013-08-29,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130829.en.html,html,json_dataset
press_release,ECB modifies loan-level reporting requirements for some asset-backed securities,,2013-09-09,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130909.en.html,html,json_dataset
press_release,Payment statistics for 2012,,2013-09-10,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130910.en.html,html,json_dataset
press_release,ECB welcomes European Parliament vote to create single supervisory mechanism,,2013-09-12,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130912.en.html,html,json_dataset
press_release,The ECB is re-awarded EMAS registration,,2013-09-12,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130912_1.en.html,html,json_dataset
press_release,ECB extends the swap facility with the Bank of England,,2013-09-16,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130916.en.html,html,json_dataset
press_release,European Cultural Days of the ECB - Latvia 2013,,2013-09-17,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130917.en.html,html,json_dataset
press_release,ECB implements loan-level reporting requirements for asset-backed securities backed by credit card receivables,,2013-09-19,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130919.en.html,html,json_dataset
press_release,ECB appoints Oliver Wyman as Consultant for the Comprehensive Assessment of Supervised Banks,,2013-09-24,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130924.en.html,html,json_dataset
press_release,ECB adopts decisions to follow up on the review of its risk control framework,,2013-09-27,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130927.en.html,html,json_dataset
press_release,ECB establishes new framework for assessment of securities settlement systems and links,,2013-09-27,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130927_1.en.html,html,json_dataset
press_release,ECB seeks candidates for the Chair of the Supervisory Board,,2013-09-27,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130927_2.en.html,html,json_dataset
press_release,"Statement by the European Commission, ECB and IMF on the review mission to Greece",,2013-09-29,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130929.en.html,html,json_dataset
press_release,Statement by the EC and the ECB following the conclusion of the fourth review of the financial assistance programme for Spain,,2013-09-30,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr130930.en.html,html,json_dataset
press_release,Launch of the Third Generation €uro Students' Award,,2013-10-01,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131001.en.html,html,json_dataset
press_release,"Statement by the EC, ECB, and IMF on the eighth and ninth Review Mission to Portugal",,2013-10-03,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131003.en.html,html,json_dataset
press_release,ECB and the People's Bank of China establish a bilateral currency swap agreement,,2013-10-10,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131010.en.html,html,json_dataset
press_release,First release of G20 Consumer Price Index shows slowing annual inflation at 3.0% in August 2013,,2013-10-14,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131014.en.html,html,json_dataset
press_release,Results of the September 2013 ECB survey on credit terms and conditions in euro-denominated securities financing and OTC derivatives markets (SESFOD),,2013-10-14,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131014_1.en.html,html,json_dataset
press_release,Opening of the European Cultural Days of the ECB - LATVIA 2013,,2013-10-16,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131016.en.html,html,json_dataset
press_release,Application of minimum reserve requirements in Latvia,,2013-10-23,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131023_1.en.html,html,json_dataset
press_release,ECB starts comprehensive assessment in advance of supervisory role,,2013-10-23,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131023.en.html,html,json_dataset
press_release,ECB publishes second SEPA migration report,,2013-10-24,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131024.en.html,html,json_dataset
press_release,Results of the October 2013 euro area bank lending survey,,2013-10-30,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131030.en.html,html,json_dataset
press_release,ECB establishes standing swap arrangements with other central banks,,2013-10-31,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131031.en.html,html,json_dataset
press_release,ECB hosts second Child and Youth Finance International (CYFI) Regional Meeting for Europe and Central Asia,,2013-11-01,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131101.en.html,html,json_dataset
press_release,ECB report details structural changes in the euro area banking sector,,2013-11-04,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131104.en.html,html,json_dataset
press_release,Results of the Euro Money Market Survey 2013,,2013-11-06,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131106.en.html,html,json_dataset
press_release,"Statement by the European Commission, ECB and IMF on the Second Review Mission to Cyprus",,2013-11-07,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131107_1.en.html,html,json_dataset
press_release,ECB announces details of refinancing operations with settlement in the period from 9 July 2014 to 7 July 2015,,2013-11-08,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131108_2.en.html,html,json_dataset
press_release,ECB publishes its opinion on the Single Resolution Mechanism (SRM),,2013-11-08,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131108.en.html,html,json_dataset
press_release,"Statement by the European Commission, ECB and IMF on the final review mission to Ireland",,2013-11-08,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131108_1.en.html,html,json_dataset
press_release,Eurotower to house ECB's banking supervision staff,,2013-11-09,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131109.en.html,html,json_dataset
press_release,Report on the results of the survey on the access to finance of SMEs in the euro area - April to September 2013,,2013-11-14,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131114.en.html,html,json_dataset
press_release,Closing of the EUROPEAN CULTURAL DAYS of the ECB - Latvia 2013,,2013-11-15,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131115.en.html,html,json_dataset
press_release,ECB launches public consultation on Recommendations for the security of mobile payments,,2013-11-20,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131120.en.html,html,json_dataset
press_release,ECB nominates candidate for chair of the SSM Supervisory Board,,2013-11-20,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131120_1.en.html,html,json_dataset
press_release,"Statement by the European Commission, ECB and IMF on the review mission to Greece",,2013-11-21,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131121.en.html,html,json_dataset
press_release,ECB publishes consolidated banking data for end-June 2013,,2013-11-22,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131122.en.html,html,json_dataset
press_release,ECB suspends early repayments of the three-year LTROs during the year-end period,,2013-11-22,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131122_1.en.html,html,json_dataset
press_release,Eurosystem will introduce new €10 banknote in 2014 with support from partnership programme,,2013-11-26,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131126.en.html,html,json_dataset
press_release,"Financial Stability Review suggests alleviation of financial market tensions, challenges remain",,2013-11-27,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131127.en.html,html,json_dataset
press_release,New Counsellor to the President and Co-ordinator of the Counsel to the Executive Board,,2013-11-27,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131127_1.en.html,html,json_dataset
press_release,ECB conference reaffirms value of international central bank cooperation,,2013-12-04,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131204.en.html,html,json_dataset
press_release,"EU, ECB and National Bank of Serbia complete extensive cooperation programme",,2013-12-12,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131212.en.html,html,json_dataset
press_release,Danièle Nouy appointed as Chair of the Supervisory Board,,2013-12-16,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131216_2.en.html,html,json_dataset
press_release,ECB launches online competition related to new €10 banknote,,2013-12-16,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131216.en.html,html,json_dataset
press_release,Statement by the EC and the ECB following the conclusion of the fifth review of the financial assistance programme for Spain,,2013-12-16,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131216_1.en.html,html,json_dataset
press_release,"Statement by the EC, ECB, and IMF on the tenth review mission to Portugal",,2013-12-16,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131216_3.en.html,html,json_dataset
press_release,New Euro Retail Payments Board will reinforce market governance,,2013-12-19,2013,https://www.ecb.europa.eu/press/pr/date/2013/html/pr131219.en.html,html,json_dataset
press_release,Adjustments to the ECB's capital subscription key and the contribution paid by Latvijas Banka,,2014-01-01,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140101_1.en.html,html,json_dataset
press_release,Latvia joins the euro area,,2014-01-01,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140101.en.html,html,json_dataset
press_release,New Directors General for Supervision Appointed,,2014-01-09,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140109_3.en.html,html,json_dataset
press_release,Opinion of the ECB's Governing Council on the appointment of an ECB Executive Board member,,2014-01-09,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140109.en.html,html,json_dataset
press_release,Statement of the Eurosystem on SEPA Migration End Date,,2014-01-09,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140109_1.en.html,html,json_dataset
press_release,More counterfeits in second half of 2013 but overall number remains very low,,2014-01-13,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140113_1.en.html,html,json_dataset
press_release,New €10 banknote unveiled in Frankfurt today,,2014-01-13,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140113.en.html,html,json_dataset
press_release,Euro banknotes and coins have been successfully introduced in Latvia,,2014-01-15,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140115.en.html,html,json_dataset
press_release,‘New face of the euro' exhibition opens in Saarbrücken,,2014-01-15,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140115_1.en.html,html,json_dataset
press_release,New statistics show SEPA migration gathers pace in December,,2014-01-20,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140120.en.html,html,json_dataset
press_release,Decline in the number of monetary financial institutions continued in 2013,,2014-01-21,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140121.en.html,html,json_dataset
press_release,ECB proposes candidate for vice-chair of the SSM Supervisory Board,,2014-01-22,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140122.en.html,html,json_dataset
press_release,US dollar liquidity-providing operations as of 1 February 2014,,2014-01-24,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140124.en.html,html,json_dataset
press_release,"ECB and United Nations release handbook on financial production, flows and stocks",,2014-01-28,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140128.en.html,html,json_dataset
press_release,Results of the December 2013 survey on credit terms and conditions in euro-denominated securities financing and OTC derivatives markets (SESFOD),,2014-01-28,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140128_1.en.html,html,json_dataset
press_release,"ECB makes progress with asset quality review, and confirms stress test parameters for comprehensive assessment",,2014-02-03,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140203.en.html,html,json_dataset
press_release,ECB's Executive Board decides on new distribution of responsibilities among its members,,2014-02-04,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140204_1.en.html,html,json_dataset
press_release,New ECB guide will help assess security of internet payments,,2014-02-04,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140204.en.html,html,json_dataset
press_release,ECB launches public consultation on draft ECB SSM Framework Regulation,,2014-02-07,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140207.en.html,html,json_dataset
press_release,ECB supports new European directive for electronic payments,,2014-02-10,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140210.en.html,html,json_dataset
press_release,"Statement by the European Commission, ECB and IMF on the Third Review Mission to Cyprus",,2014-02-11,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140211.en.html,html,json_dataset
press_release,Annual Accounts of the ECB for 2013,,2014-02-20,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140220.en.html,html,json_dataset
press_release,New report on card fraud shows online fraud increased in 2012,,2014-02-25,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140225.en.html,html,json_dataset
press_release,"Statement by the EC, ECB, and IMF on the eleventh review mission to Portugal",,2014-02-28,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140228.en.html,html,json_dataset
press_release,Supervisory board members appointed,,2014-03-07,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140307.en.html,html,json_dataset
press_release,European Central Bank launches competition to design site-specific works of art for its new premises,,2014-03-10,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140310.en.html,html,json_dataset
press_release,ECB publishes manual for asset quality review,,2014-03-11,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140311.en.html,html,json_dataset
press_release,"Statement by the European Commission, European Central Bank and International Monetary Fund on the review mission to Greece",,2014-03-19,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140319.en.html,html,json_dataset
press_release,Statement of the ECB on SRM agreement,,2014-03-20,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140320.en.html,html,json_dataset
press_release,"More than 4,500 students participate in the third Generation €uro Students' Award competition",,2014-04-03,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140403_1.en.html,html,json_dataset
press_release,Statement by the European Commission and the European Central Bank following the conclusion of the first post-programme surveillance mission to Spain,,2014-04-04,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140404.en.html,html,json_dataset
press_release,ECB launches EU-funded cooperation programme with central banks in the Western Balkans,,2014-04-17,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140417_1.en.html,html,json_dataset
press_release,Results of the March 2014 survey on credit terms and conditions in euro-denominated securities financing and OTC derivatives markets (SESFOD),,2014-04-17,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140417.en.html,html,json_dataset
press_release,ECB publishes SSM Framework Regulation,,2014-04-25,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140425.en.html,html,json_dataset
press_release,"Integration in European financial markets improved, but still worse than before crisis, new European Commission, ECB reports show",,2014-04-28,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140428.en.html,html,json_dataset
press_release,ECB to give banks six to nine months to cover capital shortfalls following comprehensive assessment,,2014-04-29,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140429_1.en.html,html,json_dataset
press_release,SEPA for cards continues efforts to create a truly European payments area,,2014-04-29,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140429.en.html,html,json_dataset
press_release,Report on the results of the survey on the access to finance of SMEs in the euro area - October 2013 to March 2014,,2014-04-30,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140430_1.en.html,html,json_dataset
press_release,Results of the April 2014 euro area bank lending survey,,2014-04-30,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140430.en.html,html,json_dataset
press_release,"Statement by the EC, ECB, and IMF on the Twelfth Review Mission to Portugal",,2014-05-02,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140502.en.html,html,json_dataset
press_release,Statement by the European Commission and the European Central Bank following the conclusion of the first post-programme surveillance mission to Ireland,,2014-05-02,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140502_1.en.html,html,json_dataset
press_release,"Statement by the European Commission, ECB and IMF on the Fourth Review Mission to Cyprus",,2014-05-17,2014,https://www.ecb.europa.eu/press/pr/date/2014/html/pr140517.en.html,html,json_dataset
